customer_id,age,gender,location,account_age_days,total_purchases,avg_order_value,total_revenue,days_since_last_purchase,email_open_rate,website_visits_per_month,primary_category,satisfaction_score,support_tickets,discount_usage_rate,uses_mobile_app,newsletter_subscribed,customer_lifetime_value,is_churned
CUST04306,18,Female,Urban,45,9,54.27,488.46,1,0.375,7,Electronics,4.73,0,0.598,1,1,635.0,0
CUST04307,30,Male,Rural,159,9,49.87,448.86,22,0.73,4,Fashion,4.0,3,0.444,0,1,583.52,0
CUST04308,46,Female,Urban,594,7,15.0,105.0,18,0.423,12,Electronics,4.2,2,0.331,1,1,136.5,0
CUST04309,35,Male,Urban,1066,7,95.46,668.25,75,0.235,2,Beauty,3.23,3,0.587,1,0,668.25,1
CUST04310,32,Male,Rural,701,1,68.82,68.82,31,0.501,8,Beauty,3.6,1,0.288,1,1,89.46,0
CUST04311,38,Female,Suburban,223,12,32.61,391.37,8,0.777,9,Home & Garden,4.54,1,0.227,1,0,508.78,0
CUST04312,18,Female,Suburban,1061,6,32.62,195.73,32,0.23,8,Beauty,3.19,2,0.338,1,0,254.45,0
CUST04313,43,Other,Urban,553,1,50.28,50.28,12,0.491,17,Books,3.98,0,0.384,1,1,65.36,0
CUST04314,42,Female,Urban,95,3,134.02,402.06,0,0.492,9,Fashion,5.0,3,0.39,1,1,522.67,0
CUST04315,33,Female,Urban,53,5,89.48,447.39,35,0.422,1,Electronics,3.79,2,0.314,0,1,581.6,0
CUST04316,50,Female,Urban,521,5,19.08,95.39,20,0.321,6,Books,3.71,1,0.086,0,0,124.0,0
CUST04317,24,Female,Suburban,259,8,40.2,321.58,12,0.438,6,Beauty,4.55,0,0.27,0,1,418.05,0
CUST04318,51,Female,Urban,91,2,84.04,168.07,8,0.747,3,Electronics,4.19,1,0.413,1,1,218.49,0
CUST04319,39,Male,Suburban,248,3,55.24,165.71,27,0.342,9,Fashion,4.25,3,0.37,1,0,215.42,0
CUST04320,33,Female,Urban,626,7,85.62,599.36,91,0.156,9,Sports,4.65,3,0.265,0,1,779.17,0
CUST04321,37,Male,Urban,166,11,37.86,416.48,63,0.296,17,Sports,2.84,2,0.131,1,1,541.43,0
CUST04322,36,Female,Rural,161,7,276.86,1938.04,0,0.255,11,Books,3.41,2,0.226,0,1,2519.46,0
CUST04323,52,Male,Urban,246,17,152.91,2599.46,59,0.31,7,Home & Garden,4.43,3,0.448,0,1,3379.29,0
CUST04324,25,Female,Urban,274,2,50.88,101.77,3,0.336,5,Home & Garden,3.56,0,0.223,1,1,132.29,0
CUST04325,28,Male,Urban,210,13,119.71,1556.22,35,0.791,6,Fashion,3.28,2,0.212,0,0,2023.08,0
CUST04326,50,Male,Urban,453,15,201.56,3023.33,68,0.236,6,Electronics,5.0,1,0.143,1,0,3930.33,0
CUST04327,30,Female,Suburban,490,11,57.63,633.93,27,0.398,9,Beauty,3.48,0,0.106,1,1,824.11,0
CUST04328,48,Male,Urban,267,5,114.79,573.96,21,0.648,6,Sports,3.43,3,0.445,0,0,746.14,0
CUST04329,58,Female,Suburban,156,5,56.18,280.88,126,0.197,2,Books,1.84,0,0.669,1,0,280.88,1
CUST04330,33,Male,Suburban,186,7,136.81,957.7,1,0.161,11,Fashion,4.2,1,0.546,1,1,1245.01,0
CUST04331,46,Male,Suburban,747,5,65.96,329.78,5,0.356,8,Sports,4.67,1,0.063,0,1,428.72,0
CUST04332,24,Male,Urban,1050,9,67.14,604.29,91,0.528,9,Electronics,3.2,3,0.539,1,0,785.58,0
CUST04333,47,Female,Suburban,76,10,64.91,649.14,97,0.274,3,Electronics,2.03,0,0.478,0,0,649.14,1
CUST04334,40,Male,Urban,99,4,88.82,355.27,20,0.479,11,Home & Garden,3.6,1,0.206,1,1,461.84,0
CUST04335,43,Female,Suburban,182,7,52.4,366.77,34,0.82,7,Beauty,3.7,2,0.126,1,0,476.8,0
CUST04336,30,Male,Suburban,760,11,155.27,1707.98,8,0.612,5,Books,3.43,1,0.554,1,1,2220.37,0
CUST04337,18,Male,Urban,210,0,49.99,0.0,97,0.379,3,Home & Garden,3.16,3,0.171,1,0,0.0,1
CUST04338,44,Male,Suburban,452,2,60.48,120.95,28,0.642,10,Electronics,4.51,1,0.591,0,0,157.24,0
CUST04339,18,Male,Rural,248,14,89.84,1257.71,37,0.38,10,Books,3.05,3,0.265,1,0,1635.03,0
CUST04340,34,Female,Suburban,186,10,127.4,1273.98,5,0.344,7,Beauty,3.13,1,0.111,1,1,1656.17,0
CUST04341,49,Female,Urban,236,4,112.71,450.85,42,0.381,4,Books,3.09,0,0.195,0,1,586.11,0
CUST04342,40,Female,Suburban,92,3,270.75,812.25,53,0.425,10,Fashion,4.6,0,0.161,0,0,1055.93,0
CUST04343,61,Male,Rural,492,5,76.7,383.5,15,0.339,10,Sports,3.12,1,0.484,0,1,498.55,0
CUST04344,50,Male,Urban,154,6,109.81,658.85,101,0.236,2,Sports,2.52,3,0.715,0,0,658.85,1
CUST04345,30,Male,Suburban,170,5,55.99,279.93,10,0.446,4,Electronics,3.05,1,0.223,1,1,363.91,0
CUST04346,38,Female,Urban,136,8,150.11,1200.88,102,0.208,2,Books,2.49,1,0.192,0,0,1200.88,1
CUST04347,37,Male,Urban,836,5,67.98,339.89,54,0.776,10,Sports,3.59,2,0.27,1,1,441.85,0
CUST04348,19,Female,Suburban,197,2,90.22,180.44,79,0.454,7,Sports,4.17,1,0.316,1,1,234.58,0
CUST04349,26,Male,Suburban,341,8,62.66,501.25,54,0.053,10,Books,2.2,3,0.169,0,1,651.62,0
CUST04350,31,Male,Suburban,30,20,87.91,1758.25,25,0.732,7,Electronics,2.83,3,0.121,1,1,2285.72,0
CUST04351,18,Male,Rural,30,7,147.35,1031.47,18,0.292,8,Electronics,5.0,0,0.146,1,1,1340.92,0
CUST04352,38,Male,Urban,94,8,99.65,797.23,59,0.125,10,Fashion,3.88,1,0.085,1,1,1036.4,0
CUST04353,35,Female,Urban,594,9,112.17,1009.56,15,0.403,7,Home & Garden,4.58,5,0.308,1,1,1312.42,0
CUST04354,18,Male,Rural,325,5,124.27,621.34,2,0.255,9,Sports,3.36,0,0.154,0,1,807.74,0
CUST04355,42,Female,Urban,894,10,208.02,2080.17,12,0.281,9,Electronics,3.2,2,0.131,1,1,2704.23,0
CUST04356,46,Male,Suburban,658,9,192.02,1728.16,63,0.163,1,Home & Garden,2.33,0,0.767,0,0,1728.16,1
CUST04357,40,Female,Suburban,140,6,103.5,620.98,70,0.319,13,Home & Garden,5.0,0,0.054,0,0,807.28,0
CUST04358,34,Male,Urban,249,10,69.12,691.2,14,0.215,5,Books,3.68,2,0.115,1,1,898.55,0
CUST04359,45,Female,Urban,732,5,77.93,389.64,17,0.751,3,Electronics,4.38,2,0.207,0,0,506.53,0
CUST04360,46,Female,Suburban,229,5,134.94,674.71,35,0.267,7,Electronics,4.25,5,0.174,0,1,877.13,0
CUST04361,41,Other,Rural,479,6,120.75,724.48,13,0.276,7,Sports,4.04,1,0.508,0,0,941.82,0
CUST04362,28,Male,Suburban,77,17,236.71,4024.02,41,0.103,4,Fashion,3.09,3,0.096,0,0,4024.02,1
CUST04363,41,Female,Suburban,373,10,106.98,1069.77,14,0.344,12,Books,2.79,0,0.206,0,0,1390.7,0
CUST04364,52,Male,Suburban,282,8,84.39,675.11,5,0.097,10,Sports,2.77,0,0.299,1,0,877.64,0
CUST04365,30,Male,Urban,141,11,136.91,1505.98,7,0.772,6,Sports,3.93,2,0.382,0,1,1957.78,0
CUST04366,63,Male,Urban,256,4,76.6,306.38,12,0.203,8,Electronics,2.65,1,0.023,1,1,398.3,0
CUST04367,31,Male,Urban,367,7,15.0,105.0,8,0.401,13,Fashion,3.03,3,0.407,1,1,136.5,0
CUST04368,38,Other,Urban,578,12,62.46,749.54,164,0.042,2,Home & Garden,2.68,1,0.089,1,0,749.54,1
CUST04369,29,Male,Urban,848,10,56.15,561.53,48,0.438,10,Sports,4.25,0,0.089,0,1,729.99,0
CUST04370,40,Female,Urban,525,12,56.38,676.62,8,0.508,5,Home & Garden,4.9,2,0.322,0,1,879.6,0
CUST04371,18,Female,Urban,684,0,38.75,0.0,24,0.283,9,Books,5.0,0,0.242,0,0,0.0,0
CUST04372,31,Female,Urban,123,13,63.17,821.17,14,0.125,8,Fashion,3.65,1,0.489,1,0,1067.52,0
CUST04373,24,Female,Suburban,104,4,66.27,265.07,51,0.412,11,Books,2.79,3,0.021,1,1,344.59,0
CUST04374,39,Male,Suburban,437,23,40.03,920.61,90,0.4,16,Electronics,4.42,1,0.35,1,1,1196.79,0
CUST04375,49,Female,Urban,83,16,44.35,709.53,23,0.845,5,Electronics,2.61,0,0.097,0,1,922.39,0
CUST04376,45,Male,Rural,237,4,47.7,190.8,25,0.08,10,Books,3.53,2,0.252,1,0,248.05,0
CUST04377,18,Female,Urban,517,5,32.97,164.83,22,0.074,8,Beauty,3.81,0,0.232,0,1,214.28,0
CUST04378,62,Female,Rural,762,2,118.27,236.54,26,0.491,5,Beauty,3.27,0,0.124,1,1,307.5,0
CUST04379,41,Other,Urban,380,4,15.0,60.0,1,0.237,11,Sports,2.54,1,0.539,1,1,78.0,0
CUST04380,28,Male,Rural,113,6,80.8,484.79,40,0.355,8,Sports,4.01,0,0.444,1,1,630.22,0
CUST04381,39,Male,Urban,293,8,83.09,664.75,136,0.073,2,Fashion,3.24,1,0.315,1,0,664.75,1
CUST04382,40,Male,Suburban,321,8,55.41,443.3,69,0.07,2,Electronics,3.16,4,0.508,1,0,443.3,1
CUST04383,29,Male,Urban,157,11,125.19,1377.1,88,0.144,3,Fashion,3.67,3,0.167,1,0,1377.1,1
CUST04384,40,Male,Suburban,59,9,20.18,181.59,11,0.078,6,Electronics,3.03,1,0.412,1,1,236.07,0
CUST04385,30,Female,Urban,525,5,60.93,304.67,42,0.712,8,Sports,2.57,0,0.191,1,0,396.07,0
CUST04386,33,Male,Urban,243,3,15.22,45.67,100,0.147,1,Fashion,2.26,3,0.572,1,0,45.67,1
CUST04387,29,Female,Suburban,474,1,79.03,79.03,3,0.737,4,Fashion,3.1,1,0.128,1,0,102.74,0
CUST04388,20,Female,Urban,353,7,140.42,982.94,94,0.482,8,Sports,4.6,0,0.143,1,1,1277.83,0
CUST04389,39,Female,Rural,244,9,118.79,1069.13,3,0.728,3,Fashion,4.54,3,0.348,1,1,1389.87,0
CUST04390,45,Male,Urban,216,2,40.22,80.43,183,0.272,2,Fashion,1.88,3,0.452,0,0,80.43,1
CUST04391,44,Male,Suburban,276,3,154.52,463.56,3,0.845,10,Home & Garden,2.42,2,0.401,1,0,602.63,0
CUST04392,47,Male,Suburban,434,5,68.81,344.06,20,0.489,5,Home & Garden,4.63,3,0.196,1,1,447.27,0
CUST04393,41,Male,Urban,30,8,74.76,598.1,2,0.68,7,Fashion,5.0,2,0.273,1,0,777.52,0
CUST04394,31,Female,Urban,426,4,89.98,359.92,2,0.645,11,Fashion,2.86,0,0.444,0,1,467.9,0
CUST04395,48,Male,Suburban,402,5,279.54,1397.71,90,0.226,3,Home & Garden,2.85,1,0.223,0,0,1397.71,1
CUST04396,21,Female,Suburban,522,6,101.88,611.26,2,0.089,10,Home & Garden,3.74,1,0.282,0,1,794.64,0
CUST04397,27,Female,Rural,790,3,43.48,130.43,70,0.492,10,Books,3.18,1,0.591,1,1,169.55,0
CUST04398,26,Female,Urban,161,10,110.57,1105.75,106,0.221,1,Books,2.3,0,0.253,1,0,1105.75,1
CUST04399,50,Male,Suburban,70,10,58.37,583.75,123,0.342,2,Books,2.71,0,0.296,0,0,583.75,1
CUST04400,49,Male,Urban,338,2,90.05,180.1,89,0.211,3,Books,2.87,3,0.402,0,0,180.1,1
CUST04401,43,Female,Urban,317,10,62.62,626.24,139,0.333,6,Fashion,4.28,0,0.281,1,0,814.11,0
CUST04402,50,Female,Suburban,220,5,79.29,396.43,2,0.581,9,Beauty,2.98,0,0.364,1,1,515.36,0
CUST04403,27,Male,Urban,411,6,122.44,734.64,255,0.334,2,Home & Garden,3.84,0,0.285,0,0,734.64,1
CUST04404,42,Male,Urban,172,3,81.07,243.21,0,0.335,8,Sports,3.11,2,0.135,0,0,316.18,0
CUST04405,36,Male,Urban,245,12,66.35,796.25,8,0.7,6,Home & Garden,4.52,1,0.382,1,1,1035.13,0
CUST04406,48,Female,Suburban,425,3,139.48,418.43,3,0.819,9,Books,3.02,0,0.473,1,0,543.96,0
CUST04407,36,Male,Rural,224,8,111.57,892.56,61,0.153,8,Sports,4.83,0,0.331,1,1,1160.33,0
CUST04408,33,Female,Suburban,318,0,136.91,0.0,4,0.522,9,Sports,3.26,1,0.239,0,0,0.0,0
CUST04409,44,Male,Suburban,225,13,170.07,2210.87,15,0.373,9,Electronics,3.48,1,0.583,1,1,2874.13,0
CUST04410,48,Female,Suburban,115,17,131.35,2232.87,45,0.379,5,Beauty,3.72,0,0.436,1,0,2902.73,0
CUST04411,29,Female,Suburban,517,8,128.72,1029.72,31,0.174,9,Beauty,4.46,1,0.269,1,0,1338.64,0
CUST04412,37,Female,Urban,485,13,60.61,787.88,6,0.176,6,Electronics,3.13,1,0.229,1,1,1024.24,0
CUST04413,25,Male,Urban,474,9,83.95,755.51,33,0.282,8,Fashion,3.19,1,0.343,1,1,982.17,0
CUST04414,18,Male,Urban,261,5,21.72,108.6,18,0.495,6,Books,4.32,3,0.576,1,1,141.18,0
CUST04415,40,Male,Suburban,545,6,45.78,274.69,39,0.102,12,Electronics,2.48,3,0.445,1,0,357.09,0
CUST04416,45,Female,Suburban,562,7,61.2,428.43,34,0.267,11,Beauty,4.78,3,0.163,0,1,556.96,0
CUST04417,41,Female,Urban,726,8,73.92,591.39,205,0.307,2,Books,3.63,4,0.277,0,0,591.39,1
CUST04418,18,Female,Urban,264,6,92.11,552.66,89,0.541,11,Fashion,3.55,1,0.243,0,1,718.46,0
CUST04419,33,Male,Rural,334,15,39.56,593.46,0,0.089,6,Books,2.86,1,0.201,0,1,771.5,0
CUST04420,18,Female,Suburban,114,11,72.57,798.31,8,0.116,5,Fashion,3.64,1,0.184,1,0,1037.81,0
CUST04421,54,Male,Suburban,789,5,172.81,864.03,109,0.555,7,Sports,2.93,0,0.177,1,1,1123.23,0
CUST04422,24,Female,Urban,229,4,67.64,270.57,34,0.302,3,Beauty,4.2,1,0.696,0,0,270.57,1
CUST04423,53,Male,Urban,87,3,112.61,337.82,64,0.482,12,Electronics,2.76,0,0.309,0,1,439.17,0
CUST04424,49,Female,Urban,740,9,116.97,1052.77,31,0.177,9,Fashion,3.33,2,0.591,1,1,1368.6,0
CUST04425,27,Male,Urban,257,1,188.58,188.58,69,0.166,3,Books,2.47,3,0.212,1,0,188.58,1
CUST04426,24,Male,Urban,999,9,73.36,660.28,6,0.144,10,Fashion,5.0,0,0.135,1,1,858.36,0
CUST04427,42,Female,Suburban,302,5,37.82,189.1,60,0.581,12,Home & Garden,2.91,3,0.448,1,1,245.83,0
CUST04428,27,Male,Urban,156,8,70.45,563.57,91,0.277,10,Books,3.93,0,0.181,1,0,732.64,0
CUST04429,39,Female,Urban,530,15,107.49,1612.3,13,0.101,7,Sports,4.21,0,0.248,1,0,2095.99,0
CUST04430,32,Female,Urban,244,4,49.6,198.4,20,0.484,7,Beauty,2.9,0,0.07,1,0,257.92,0
CUST04431,18,Female,Suburban,461,5,116.54,582.69,40,0.297,8,Electronics,3.14,1,0.05,1,1,757.5,0
CUST04432,18,Male,Suburban,165,7,113.94,797.59,91,0.207,2,Electronics,3.84,1,0.286,1,0,797.59,1
CUST04433,40,Female,Suburban,426,2,33.52,67.04,107,0.244,3,Electronics,3.71,4,0.309,1,0,67.04,1
CUST04434,31,Female,Urban,214,1,48.06,48.06,34,0.536,5,Beauty,5.0,1,0.39,1,1,62.48,0
CUST04435,31,Male,Urban,506,4,41.03,164.1,48,0.285,11,Beauty,2.18,3,0.04,1,1,213.34,0
CUST04436,46,Female,Urban,275,13,114.0,1482.06,92,0.276,4,Books,2.07,4,0.351,1,0,1482.06,1
CUST04437,52,Male,Urban,333,10,54.81,548.05,11,0.516,9,Home & Garden,4.38,1,0.241,0,1,712.47,0
CUST04438,34,Male,Rural,241,6,56.73,340.37,78,0.416,11,Beauty,4.57,1,0.179,1,1,442.48,0
CUST04439,33,Male,Rural,284,5,43.09,215.46,13,0.815,10,Books,4.45,3,0.799,1,0,280.1,0
CUST04440,44,Male,Suburban,500,12,81.51,978.16,39,0.277,6,Home & Garden,4.0,0,0.338,1,0,1271.61,0
CUST04441,21,Male,Rural,112,8,78.69,629.53,122,0.286,2,Beauty,2.27,4,0.252,0,0,629.53,1
CUST04442,40,Female,Suburban,364,1,116.2,116.2,32,0.065,6,Electronics,4.33,0,0.38,1,1,151.07,0
CUST04443,44,Female,Urban,1095,5,98.02,490.08,4,0.618,8,Home & Garden,4.17,1,0.31,1,0,637.1,0
CUST04444,46,Male,Rural,670,8,60.53,484.27,101,0.035,2,Beauty,2.76,3,0.209,1,0,484.27,1
CUST04445,18,Female,Urban,261,9,77.25,695.21,39,0.425,6,Beauty,3.65,1,0.161,1,1,903.77,0
CUST04446,28,Female,Suburban,319,5,155.29,776.43,3,0.139,11,Home & Garden,3.54,1,0.55,1,1,1009.36,0
CUST04447,27,Female,Urban,202,4,180.58,722.32,0,0.897,3,Beauty,4.3,1,0.103,1,1,939.02,0
CUST04448,39,Female,Urban,450,14,144.73,2026.17,13,0.421,11,Beauty,3.84,0,0.208,1,1,2634.03,0
CUST04449,43,Female,Suburban,88,1,71.96,71.96,5,0.289,5,Fashion,3.64,0,0.331,1,0,93.55,0
CUST04450,55,Male,Urban,213,4,38.78,155.12,44,0.157,13,Sports,4.28,1,0.241,1,1,201.66,0
CUST04451,32,Male,Urban,156,6,57.53,345.17,40,0.369,11,Beauty,4.94,1,0.402,1,0,448.71,0
CUST04452,32,Male,Urban,208,4,62.74,250.94,82,0.472,8,Fashion,4.02,1,0.208,0,1,326.22,0
CUST04453,51,Female,Urban,351,1,53.96,53.96,32,0.668,10,Home & Garden,3.95,4,0.134,1,1,70.15,0
CUST04454,41,Male,Rural,30,7,64.38,450.63,13,0.285,5,Beauty,3.44,2,0.235,1,1,585.82,0
CUST04455,53,Female,Suburban,233,6,51.56,309.36,2,0.674,6,Sports,3.2,0,0.049,0,1,402.16,0
CUST04456,41,Male,Suburban,194,11,114.62,1260.77,0,0.338,7,Sports,3.55,2,0.278,1,1,1639.01,0
CUST04457,24,Female,Urban,579,26,51.04,1327.07,117,0.103,1,Electronics,2.76,0,0.263,0,0,1327.07,1
CUST04458,22,Male,Suburban,132,13,107.79,1401.29,7,0.18,3,Home & Garden,4.2,0,0.212,1,0,1401.29,1
CUST04459,19,Male,Urban,355,7,159.8,1118.58,31,0.448,5,Home & Garden,4.06,1,0.46,1,1,1454.15,0
CUST04460,45,Male,Urban,261,9,114.54,1030.9,71,0.264,3,Books,3.96,1,0.177,0,0,1030.9,1
CUST04461,52,Male,Urban,609,3,97.0,290.99,118,0.317,1,Beauty,2.82,0,0.42,1,0,290.99,1
CUST04462,60,Male,Rural,552,2,64.59,129.18,10,0.523,7,Fashion,1.78,1,0.261,1,1,167.93,0
CUST04463,48,Female,Urban,880,2,72.35,144.69,11,0.388,11,Home & Garden,4.37,2,0.333,1,1,188.1,0
CUST04464,51,Male,Urban,623,10,23.21,232.08,8,0.072,8,Books,4.72,0,0.601,0,1,301.71,0
CUST04465,31,Male,Suburban,374,9,81.3,731.71,7,0.706,12,Fashion,4.22,0,0.252,0,1,951.22,0
CUST04466,24,Female,Urban,526,0,134.33,0.0,27,0.403,12,Home & Garden,3.41,1,0.145,0,1,0.0,0
CUST04467,48,Male,Suburban,242,5,56.31,281.55,45,0.392,4,Sports,4.18,1,0.161,1,1,366.01,0
CUST04468,43,Female,Suburban,324,10,92.42,924.16,55,0.356,7,Electronics,3.97,2,0.084,1,1,1201.41,0
CUST04469,39,Other,Urban,335,6,58.41,350.45,17,0.604,5,Sports,3.35,1,0.391,0,0,455.59,0
CUST04470,42,Male,Urban,138,8,64.01,512.06,43,0.352,8,Beauty,4.92,1,0.051,0,1,665.68,0
CUST04471,41,Male,Urban,594,5,63.91,319.55,0,0.774,10,Books,3.1,2,0.17,0,1,415.41,0
CUST04472,53,Male,Suburban,752,0,60.37,0.0,98,0.206,3,Books,4.2,1,0.076,1,0,0.0,1
CUST04473,53,Female,Rural,264,0,35.38,0.0,91,0.147,2,Home & Garden,2.78,4,0.507,1,0,0.0,1
CUST04474,44,Female,Urban,280,1,45.43,45.43,35,0.328,6,Books,3.78,0,0.247,1,1,59.06,0
CUST04475,48,Female,Urban,172,2,101.83,203.67,12,0.212,7,Sports,2.51,1,0.344,1,1,264.77,0
CUST04476,44,Female,Urban,101,19,114.0,2165.97,161,0.281,2,Home & Garden,2.29,1,0.074,1,0,2165.97,1
CUST04477,32,Male,Suburban,486,3,219.71,659.14,74,0.434,11,Fashion,3.76,3,0.344,1,1,856.88,0
CUST04478,47,Female,Suburban,108,7,103.58,725.04,0,0.632,9,Home & Garden,4.33,1,0.228,0,0,942.56,0
CUST04479,21,Female,Urban,103,3,38.89,116.68,28,0.331,5,Books,4.13,0,0.246,1,0,151.69,0
CUST04480,50,Female,Suburban,465,1,55.48,55.48,4,0.878,17,Books,3.81,2,0.546,0,1,72.12,0
CUST04481,23,Female,Suburban,339,1,61.49,61.49,6,0.425,6,Home & Garden,3.71,1,0.419,0,0,79.94,0
CUST04482,41,Female,Rural,488,1,42.14,42.14,0,0.544,8,Books,4.68,2,0.255,1,1,54.78,0
CUST04483,27,Male,Urban,154,13,89.12,1158.5,52,0.147,3,Books,3.42,0,0.154,1,0,1158.5,1
CUST04484,44,Male,Urban,955,12,40.27,483.23,13,0.156,8,Books,4.01,0,0.367,1,1,628.2,0
CUST04485,37,Female,Urban,134,7,160.97,1126.78,16,0.303,14,Beauty,1.57,1,0.332,1,1,1464.82,0
CUST04486,18,Male,Rural,194,2,34.56,69.11,2,0.218,8,Sports,4.91,0,0.461,0,0,89.85,0
CUST04487,43,Female,Suburban,160,4,132.44,529.77,0,0.244,6,Fashion,3.42,0,0.346,1,0,688.7,0
CUST04488,31,Male,Suburban,937,12,90.01,1080.08,70,0.487,10,Beauty,2.99,1,0.365,1,1,1404.11,0
CUST04489,48,Female,Urban,216,8,44.27,354.13,48,0.482,9,Fashion,3.29,1,0.141,1,0,460.37,0
CUST04490,38,Female,Urban,124,8,120.59,964.71,21,0.224,11,Home & Garden,4.77,1,0.071,1,0,1254.12,0
CUST04491,42,Male,Urban,1095,5,80.91,404.53,3,0.465,8,Sports,2.86,0,0.175,0,1,525.89,0
CUST04492,26,Female,Suburban,838,14,98.0,1372.02,67,0.068,3,Electronics,5.0,0,0.203,0,1,1783.63,0
CUST04493,30,Female,Urban,679,7,30.61,214.3,117,0.077,2,Fashion,2.91,3,0.433,1,0,214.3,1
CUST04494,32,Female,Urban,806,3,32.33,96.98,33,0.33,5,Books,2.79,3,0.141,1,1,126.07,0
CUST04495,48,Male,Suburban,129,3,50.83,152.49,6,0.168,8,Sports,4.51,1,0.414,1,0,198.24,0
CUST04496,58,Male,Urban,881,6,28.25,169.48,47,0.694,3,Books,3.31,0,0.294,1,1,220.33,0
CUST04497,28,Male,Suburban,250,11,105.88,1164.68,3,0.491,5,Books,2.1,1,0.412,0,1,1514.09,0
CUST04498,50,Male,Urban,385,10,48.55,485.46,8,0.209,7,Fashion,4.15,3,0.113,0,1,631.1,0
CUST04499,18,Female,Suburban,292,7,155.7,1089.91,28,0.492,5,Home & Garden,2.04,2,0.245,0,1,1416.89,0
CUST04500,23,Other,Suburban,748,20,56.91,1138.29,12,0.649,4,Books,3.85,2,0.214,1,0,1479.78,0
CUST04501,26,Female,Rural,30,3,45.49,136.47,119,0.256,3,Books,2.73,1,0.307,0,0,136.47,1
CUST04502,21,Female,Suburban,112,3,126.66,379.98,74,0.306,9,Sports,4.51,3,0.43,0,0,493.98,0
CUST04503,18,Female,Rural,805,14,40.25,563.45,14,0.529,6,Beauty,3.99,1,0.144,0,0,732.48,0
CUST04504,42,Male,Rural,174,9,37.38,336.4,149,0.149,2,Fashion,4.14,3,0.1,0,0,336.4,1
CUST04505,35,Female,Suburban,729,2,54.59,109.19,21,0.137,9,Books,4.19,1,0.28,1,1,141.94,0
CUST04506,42,Male,Rural,167,3,167.13,501.4,37,0.401,11,Home & Garden,5.0,2,0.195,1,1,651.82,0
CUST04507,46,Female,Urban,243,9,27.17,244.55,37,0.255,9,Fashion,4.16,0,0.756,1,0,317.92,0
CUST04508,41,Male,Urban,1006,2,17.97,35.94,47,0.317,6,Books,3.13,1,0.244,1,1,46.72,0
CUST04509,45,Male,Urban,523,7,42.05,294.33,12,0.121,11,Beauty,4.39,2,0.183,1,1,382.63,0
CUST04510,37,Female,Suburban,344,2,116.7,233.4,114,0.088,3,Sports,3.62,4,0.638,1,0,233.4,1
CUST04511,23,Female,Suburban,438,3,159.26,477.78,13,0.326,9,Fashion,3.42,1,0.279,0,1,621.11,0
CUST04512,50,Female,Suburban,625,8,41.67,333.37,49,0.117,5,Home & Garden,3.92,0,0.278,1,1,433.39,0
CUST04513,30,Female,Urban,329,15,142.06,2130.97,65,0.467,6,Books,4.5,4,0.091,0,0,2770.26,0
CUST04514,26,Male,Urban,464,9,24.56,221.08,95,0.469,10,Electronics,4.45,1,0.434,1,0,287.4,0
CUST04515,35,Female,Urban,1095,8,19.19,153.54,27,0.702,8,Sports,3.51,0,0.05,0,1,199.6,0
CUST04516,27,Male,Suburban,120,13,59.97,779.65,55,0.255,10,Sports,3.32,0,0.384,1,1,1013.55,0
CUST04517,32,Female,Urban,341,4,41.34,165.37,4,0.135,7,Fashion,4.64,1,0.379,0,1,214.98,0
CUST04518,42,Female,Rural,201,9,102.14,919.3,67,0.005,3,Books,2.96,4,0.135,1,0,919.3,1
CUST04519,42,Male,Urban,141,5,59.63,298.16,63,0.193,9,Beauty,3.44,1,0.234,1,0,387.6,0
CUST04520,27,Female,Urban,338,0,98.88,0.0,23,0.348,5,Sports,4.56,1,0.332,1,0,0.0,0
CUST04521,32,Female,Rural,143,8,107.61,860.92,16,0.774,12,Books,3.36,2,0.188,1,0,1119.19,0
CUST04522,50,Male,Suburban,125,7,152.1,1064.7,21,0.569,4,Books,4.4,2,0.251,1,1,1384.11,0
CUST04523,43,Female,Urban,276,19,53.56,1017.58,4,0.199,6,Home & Garden,4.6,0,0.356,1,1,1322.85,0
CUST04524,62,Female,Suburban,454,2,30.42,60.83,45,0.339,4,Sports,2.22,3,0.455,1,0,60.83,1
CUST04525,52,Female,Urban,428,8,53.63,429.07,109,0.239,2,Fashion,2.72,1,0.556,1,0,429.07,1
CUST04526,51,Male,Rural,281,10,71.33,713.29,49,0.152,2,Sports,3.55,1,0.505,1,0,713.29,1
CUST04527,21,Male,Suburban,88,2,31.18,62.36,39,0.106,8,Books,3.56,2,0.104,1,1,81.07,0
CUST04528,47,Female,Urban,83,9,166.01,1494.05,210,0.078,1,Fashion,2.77,0,0.216,1,0,1494.05,1
CUST04529,37,Male,Suburban,394,7,42.79,299.54,35,0.719,14,Electronics,4.04,2,0.067,1,1,389.4,0
CUST04530,31,Other,Urban,179,0,166.34,0.0,19,0.097,11,Fashion,4.27,1,0.338,0,1,0.0,0
CUST04531,40,Male,Suburban,356,5,26.55,132.73,54,0.624,6,Electronics,3.08,1,0.621,1,1,172.55,0
CUST04532,49,Female,Rural,321,9,127.62,1148.55,33,0.19,9,Fashion,4.24,2,0.247,0,1,1493.12,0
CUST04533,44,Female,Rural,45,17,63.98,1087.71,161,0.169,1,Electronics,2.4,0,0.497,0,0,1087.71,1
CUST04534,27,Male,Urban,815,5,71.39,356.93,102,0.123,2,Sports,3.55,3,0.105,1,0,356.93,1
